x,y
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1055.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1313.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1450.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_401.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1143.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_75.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1044.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_229.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_44.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1113.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1780.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_514.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_566.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1310.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1550.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_849.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_236.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1183.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1717.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1390.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_162.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1218.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_522.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_371.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_252.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1664.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_66.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_842.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1935.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1367.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1364.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_823.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1252.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_979.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_677.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_180.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_486.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_207.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_817.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_317.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1996.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1266.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1703.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1114.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_269.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1069.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_256.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1687.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_57.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1467.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1673.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_876.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_932.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_589.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_92.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_393.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_357.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1297.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1405.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_183.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1860.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1466.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_24.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1937.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_198.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1232.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1545.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1792.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_129.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1190.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1493.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_17.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_999.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1612.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1954.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_470.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1338.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1511.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1050.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1738.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_761.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_869.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_694.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1566.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1449.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1135.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_972.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1487.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1201.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1919.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1110.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1122.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_267.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_829.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1292.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1779.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_176.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1640.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_931.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_424.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_262.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1150.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_228.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1396.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1819.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_650.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1227.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1536.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_894.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_517.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1180.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_787.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_635.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_684.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_125.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_651.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_213.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_7.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_101.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_315.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_935.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_618.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_665.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_689.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1268.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1322.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1734.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_234.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_807.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_19.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_23.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1594.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1395.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1275.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_343.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1492.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1284.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1578.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_786.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1335.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1951.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_260.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_304.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1888.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_205.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1913.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_673.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_919.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1930.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_622.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1456.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1642.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_808.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_279.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1001.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_59.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_732.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_135.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1196.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1068.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_147.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1303.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1802.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_278.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_231.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_301.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1381.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_451.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_212.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1139.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_964.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1092.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1984.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1049.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_344.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1605.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_527.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_690.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_946.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1302.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_560.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1774.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1890.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1428.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1733.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1766.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_529.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_557.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_657.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_838.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1744.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_902.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_95.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_770.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1088.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1018.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1199.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_292.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_122.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1403.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1783.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_479.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_461.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_743.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1986.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1526.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_217.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1047.jpg,AnnualCrop
/home/kaushek/Desktop/SP_PROJECT/DATASET/EuroSAT/train/AnnualCrop/AnnualCrop_1549.jpg,AnnualCrop
